customer_id,avg_distance_to_shops,min_distance_to_shops,max_distance_to_shops,products_purchased,unique_products_purchased,amount_purchased,avg_purchase,avg_price,shops_used,distance_shop_1,distance_shop_2,distance_shop_3,distance_shop_4,distance_shop_5,products_purchased_shop_1,products_purchased_shop_2,products_purchased_shop_3,products_purchased_shop_4,products_purchased_shop_5,unique_products_purchased_shop_1,unique_products_purchased_shop_2,unique_products_purchased_shop_3,unique_products_purchased_shop_4,unique_products_purchased_shop_5,amount_purchased_shop_1,amount_purchased_shop_2,amount_purchased_shop_3,amount_purchased_shop_4,amount_purchased_shop_5,avg_purchase_shop_1,avg_purchase_shop_2,avg_purchase_shop_3,avg_purchase_shop_4,avg_purchase_shop_5,avg_price_shop_1,avg_price_shop_2,avg_price_shop_3,avg_price_shop_4,avg_price_shop_5
9528,2736.3777,1767.0393,3021.4773,27.0,22.0,354.009,16.091318,15.321,2.0,3021.4773,1767.0393,1514.1868,3393.0566,2127.3728,21,6,0,0,0,17,5,0,0,0,320.224,33.785,0.0,0.0,0.0,18.836706,6.757,0.0,0.0,0.0,18.376589,4.932,0.0,0.0,0.0
23146,920.57666,189.51929,2541.8896,931.0,343.0,3257.189,7.848648,3.9116483,4.0,787.1227,2541.8896,948.6294,1897.9595,189.51929,778,82,0,1,70,308,50,0,1,56,2847.153,193.041,0.0,14.965,202.03,9.244003,3.86082,0.0,14.965,3.6076787,4.2803116,2.57056,0.0,14.965,2.884018
2125,566.87213,223.07718,1813.9503,1598.0,336.0,3368.329,8.887412,2.7518733,3.0,1813.9503,1660.6497,223.07718,2654.1768,962.88654,97,1,1500,0,0,81,1,297,0,0,376.652,28.479,2963.198,0.0,0.0,4.650025,28.479,9.9770975,0.0,0.0,3.4685185,28.479,2.4698014,0.0,0.0
13680,980.83826,980.83826,980.83826,265.0,174.0,712.564,4.0951953,3.063563,1.0,980.83826,4026.6143,2405.9836,700.34424,1481.4858,265,0,0,0,0,174,0,0,0,0,712.564,0.0,0.0,0.0,0.0,4.0951953,0.0,0.0,0.0,0.0,3.063563,0.0,0.0,0.0,0.0
53661,469.52945,402.1642,553.736,49.0,35.0,98.397,2.73325,2.0070555,2.0,553.736,2930.5,1319.0121,1517.2217,402.1642,17,0,0,0,32,16,0,0,0,20,33.684,0.0,0.0,0.0,64.713,2.10525,0.0,0.0,0.0,3.23565,2.0444374,0.0,0.0,0.0,1.97715
20969,1949.9943,1949.9943,1949.9943,580.0,268.0,3017.27,11.258471,7.076101,1.0,1949.9943,2707.1086,1367.9585,1936.8959,1188.2372,580,0,0,0,0,268,0,0,0,0,3017.27,0.0,0.0,0.0,0.0,11.258471,0.0,0.0,0.0,0.0,7.076101,0.0,0.0,0.0,0.0
43648,801.8607,250.48605,1562.6313,2754.0,660.0,6523.279,7.3626175,2.5758047,3.0,1562.6313,1862.7081,250.48605,2450.654,716.7405,691,0,2030,0,33,362,0,495,0,29,1933.912,0.0,4505.403,0.0,83.964,5.3422985,0.0,9.101824,0.0,2.8953104,2.9779751,0.0,2.288683,0.0,2.4564826
46582,910.1266,158.28839,919.81525,7771.0,777.0,16575.582,21.088528,3.6134174,2.0,919.81525,2648.4893,1021.21674,1688.4292,158.28839,7761,0,0,0,10,776,0,0,0,10,16555.918,0.0,0.0,0.0,19.665,21.334946,0.0,0.0,0.0,1.9665,3.6346405,0.0,0.0,0.0,1.9665
31338,1293.4513,484.34323,3845.8367,2144.0,497.0,5466.004,9.708711,4.2774334,3.0,1380.6034,3845.8367,2237.6309,484.34323,1399.0824,2010,8,0,126,0,482,7,0,74,0,5227.823,14.857,0.0,223.324,0.0,10.846106,2.1224287,0.0,3.017892,0.0,4.6927304,1.8641429,0.0,1.8006756,0.0
4553,3346.9558,3346.9558,3346.9558,88.0,65.0,185.633,2.8558924,2.3183846,1.0,3346.9558,1984.1675,1868.216,3619.006,2454.1482,88,0,0,0,0,65,0,0,0,0,185.633,0.0,0.0,0.0,0.0,2.8558924,0.0,0.0,0.0,0.0,2.3183846,0.0,0.0,0.0,0.0
39386,896.5125,772.88513,4018.1047,2243.0,410.0,7357.587,17.518064,3.9147952,2.0,4018.1047,772.88513,2399.7175,5079.115,3319.4495,16,2227,0,0,0,16,404,0,0,0,343.565,7014.022,0.0,0.0,0.0,21.472813,17.36144,0.0,0.0,0.0,21.472813,3.2194283,0.0,0.0,0.0
31695,1365.7059,1259.5421,4161.355,1235.0,400.0,4269.152,10.412566,6.006571,2.0,1259.5421,4161.355,2534.0667,382.6851,1622.9824,1220,15,0,0,0,395,15,0,0,0,4228.607,40.545,0.0,0.0,0.0,10.705334,2.703,0.0,0.0,0.0,6.132023,2.703,0.0,0.0,0.0
50865,876.54626,821.87396,1543.1282,1149.0,327.0,3103.117,9.0469885,2.6675627,2.0,2875.8357,821.87396,1543.1282,4163.063,2343.9858,0,1121,28,0,0,0,317,26,0,0,0.0,3045.006,58.111,0.0,0.0,0.0,9.605697,2.2350385,0.0,0.0,0.0,2.716694,2.0685384,0.0,0.0
43729,2513.0598,2513.0598,2513.0598,2066.0,547.0,6509.924,11.901141,3.421501,1.0,2513.0598,5609.742,3983.5498,1415.5826,3063.9553,2066,0,0,0,0,547,0,0,0,0,6509.924,0.0,0.0,0.0,0.0,11.901141,0.0,0.0,0.0,0.0,3.421501,0.0,0.0,0.0,0.0
20737,1772.3549,960.3675,2666.3137,5464.0,427.0,10407.734,16.086142,2.276572,3.0,2195.9944,5204.352,3577.1636,960.3675,2666.3137,3361,0,0,2043,60,352,0,0,242,53,6384.332,0.0,0.0,3916.469,106.933,18.137306,0.0,0.0,16.183756,2.0176039,2.4758096,0.0,0.0,2.0823472,1.8401698
31873,5666.9194,2816.332,5965.671,451.0,239.0,1035.035,4.0910473,2.669751,2.0,5965.671,2816.332,4433.4473,7124.989,5338.82,423,28,0,0,0,229,24,0,0,0,962.787,72.248,0.0,0.0,0.0,4.20431,3.0103333,0.0,0.0,0.0,2.675083,2.618875,0.0,0.0,0.0
22258,2309.883,1450.6848,3277.068,646.0,311.0,1428.141,3.6713135,2.4745965,2.0,3277.068,1450.6848,1644.6504,3787.1829,2391.1863,269,377,0,0,0,183,206,0,0,0,679.072,749.069,0.0,0.0,0.0,3.7107759,3.6362572,0.0,0.0,0.0,2.8281693,2.1605,0.0,0.0,0.0
1512,1679.9911,1432.7008,3343.5803,547.0,158.0,1296.045,7.623794,2.6242294,2.0,1432.7008,3343.5803,1777.5968,1061.5126,1075.5455,522,25,0,0,0,148,22,0,0,0,1232.5131,63.532,0.0,0.0,0.0,8.32779,2.887818,0.0,0.0,0.0,2.669135,2.3221364,0.0,0.0,0.0
63,1456.4318,449.3298,2477.1975,3920.0,745.0,10285.246,11.1191845,3.2207286,4.0,1294.344,2477.1975,887.62103,1839.7595,449.3298,3560,303,14,0,43,716,158,14,0,37,9396.933,764.383,35.734,0.0,88.196,13.124208,4.8378673,2.5524285,0.0,2.3836756,3.4302123,2.578386,2.5524285,0.0,2.1627839
32542,390.20746,186.24486,948.1051,4957.0,527.0,8325.967,13.111759,2.734003,2.0,948.1051,2649.6736,1022.60956,1680.1786,186.24486,324,0,0,0,4633,170,0,0,0,465,1042.326,0.0,0.0,0.0,7283.641,6.1313295,0.0,0.0,0.0,15.663744,4.144353,0.0,0.0,0.0,2.2183914
12969,504.51282,504.51282,504.51282,1.0,1.0,20.434,20.434,20.434,1.0,504.51282,3046.2268,1433.7833,1416.9436,513.83514,1,0,0,0,0,1,0,0,0,0,20.434,0.0,0.0,0.0,0.0,20.434,0.0,0.0,0.0,0.0,20.434,0.0,0.0,0.0,0.0
43309,2816.9385,2796.8884,2950.4434,741.0,286.0,1549.093,4.9334173,2.5886784,2.0,2796.8884,2950.4434,1989.6152,2532.1113,2026.2543,699,42,0,0,0,273,41,0,0,0,1462.084,87.009,0.0,0.0,0.0,5.355619,2.1221707,0.0,0.0,0.0,2.661,2.107122,0.0,0.0,0.0
25911,836.27423,796.5936,3217.112,174.0,121.0,455.436,3.733082,2.7714753,2.0,796.5936,3217.112,1589.9374,1129.8159,690.5783,172,2,0,0,0,120,2,0,0,0,451.718,3.718,0.0,0.0,0.0,3.7643166,1.859,0.0,0.0,0.0,2.7866833,1.859,0.0,0.0,0.0
3328,79.150215,79.150215,79.150215,2031.0,406.0,4863.015,11.97787,2.3505886,1.0,1773.6038,1607.4047,79.150215,2705.689,959.3544,0,0,2031,0,0,0,0,406,0,0,0.0,0.0,4863.015,0.0,0.0,0.0,0.0,11.97787,0.0,0.0,0.0,0.0,2.3505886,0.0,0.0
18491,127.91939,127.91939,127.91939,1434.0,340.0,2981.685,8.769662,2.5575647,1.0,3243.1445,127.91939,1585.7653,4257.0947,2509.4526,0,1434,0,0,0,0,340,0,0,0,0.0,2981.685,0.0,0.0,0.0,0.0,8.769662,0.0,0.0,0.0,0.0,2.5575647,0.0,0.0,0.0
17694,1217.9575,264.5426,2993.2817,13199.0,831.0,29647.418,25.51413,2.7095819,2.0,2993.2817,264.5426,1376.9537,4067.498,2291.3767,1396,11803,0,0,0,406,756,0,0,0,3016.739,26630.68,0.0,0.0,0.0,7.430392,35.225765,0.0,0.0,0.0,2.7614605,2.681721,0.0,0.0,0.0
51688,623.1933,55.137264,1558.5922,1922.0,337.0,4346.29,10.947834,2.6958716,2.0,1558.5922,4305.7173,2685.029,55.137264,1803.7649,274,0,0,1648,0,150,0,0,247,0,830.519,0.0,0.0,3515.771,0.0,5.536793,0.0,0.0,14.233891,0.0,3.4901733,0.0,0.0,2.213502,0.0
28776,1517.0425,1517.0425,1517.0425,384.0,199.0,919.609,4.621151,2.5052614,1.0,1517.0425,1835.2288,211.23128,2493.805,713.9069,384,0,0,0,0,199,0,0,0,0,919.609,0.0,0.0,0.0,0.0,4.621151,0.0,0.0,0.0,0.0,2.5052614,0.0,0.0,0.0,0.0
33074,2572.7087,2301.9556,3085.7144,263.0,148.0,795.835,4.8232427,3.0927455,2.0,3085.7144,2301.9556,1802.1208,3191.506,2211.2673,72,191,0,0,0,57,108,0,0,0,366.636,429.199,0.0,0.0,0.0,6.4322104,3.9740648,0.0,0.0,0.0,4.797,2.1932778,0.0,0.0,0.0
5661,1581.8665,250.62572,1643.7001,3590.0,371.0,8862.309,23.139189,5.4702716,2.0,1643.7001,1624.877,250.62572,2759.1003,946.04846,3573,0,17,0,0,366,0,17,0,0,8837.12,0.0,25.189,0.0,0.0,24.145136,0.0,1.4817059,0.0,0.0,5.655533,0.0,1.4817059,0.0,0.0
56934,2075.1375,1869.7747,4847.534,119.0,85.0,379.865,4.3662643,3.629184,2.0,1869.7747,4847.534,3220.369,633.3873,2310.4077,112,7,0,0,0,81,6,0,0,0,361.424,18.441,0.0,0.0,0.0,4.4620247,3.0735,0.0,0.0,0.0,3.7345927,2.2061667,0.0,0.0,0.0
47226,532.61414,511.48056,1586.6499,6558.0,404.0,11509.232,28.278212,2.3949165,2.0,1586.6499,2045.6505,511.48056,2277.4343,694.0354,9,0,6549,0,0,8,0,399,0,0,40.432,0.0,11468.8,0.0,0.0,5.054,0.0,28.74386,0.0,0.0,4.751125,0.0,2.3476741,0.0,0.0
14668,4311.8687,4311.8687,4311.8687,5.0,4.0,37.839,9.45975,6.43325,1.0,4311.8687,7567.372,5986.938,3669.2107,5072.049,5,0,0,0,0,4,0,0,0,0,37.839,0.0,0.0,0.0,0.0,9.45975,0.0,0.0,0.0,0.0,6.43325,0.0,0.0,0.0,0.0
40027,1024.4838,269.97952,1056.2266,819.0,316.0,1832.876,5.6921616,2.8285372,2.0,1056.2266,2289.2134,681.1043,2088.9783,269.97952,806,0,0,0,13,309,0,0,0,13,1809.386,0.0,0.0,0.0,23.49,5.855618,0.0,0.0,0.0,1.806923,2.871518,0.0,0.0,0.0,1.806923
15233,5221.0156,3185.1733,6287.7666,908.0,321.0,2516.452,6.093104,3.6345255,2.0,6287.7666,3185.1733,4790.718,7483.9814,5687.43,653,255,0,0,0,271,142,0,0,0,1922.488,593.964,0.0,0.0,0.0,7.094052,4.182845,0.0,0.0,0.0,4.212631,2.5312395,0.0,0.0,0.0
41251,1182.4354,255.73601,2945.6177,2329.0,398.0,4828.16,7.954135,2.577514,4.0,1954.8506,1371.7485,255.73601,2945.6177,1179.502,805,182,1339,3,0,258,104,242,3,0,1943.504,400.384,2481.123,3.149,0.0,7.5329614,3.8498461,10.252574,1.0496666,0.0,3.1195154,2.4923847,2.0552025,1.0496666,0.0
18422,1013.0538,576.03436,3115.4578,1408.0,410.0,3542.824,6.800046,2.8706987,4.0,716.15955,3115.4578,1488.6766,1251.9534,576.03436,1157,69,83,0,99,341,50,58,0,72,3029.953,170.379,151.11,0.0,191.382,8.885492,3.40758,2.6053448,0.0,2.6580834,3.2716744,2.45196,2.0777931,0.0,1.9011527
38017,1273.2827,456.666,2485.3464,957.0,383.0,2343.647,5.243058,2.8324094,3.0,1297.8636,2485.3464,897.3726,1832.4862,456.666,850,37,0,0,70,364,29,0,0,54,2139.253,83.102,0.0,0.0,121.292,5.8770685,2.8655863,0.0,0.0,2.246148,3.0210934,2.2655172,0.0,0.0,1.8649815
46363,3324.3474,604.12213,3850.9167,10339.0,1211.0,28099.88,19.900764,4.085664,2.0,3850.9167,604.12213,2231.1348,4911.751,3150.656,9936,403,0,0,0,1183,229,0,0,0,27145.666,954.214,0.0,0.0,0.0,22.946463,4.1668735,0.0,0.0,0.0,4.3957734,2.483655,0.0,0.0,0.0
30374,2073.484,1380.1156,2341.5085,1773.0,396.0,3677.857,7.430014,2.5561292,2.0,2341.5085,1380.1156,691.97125,3052.4453,1472.5203,1440,333,0,0,0,357,138,0,0,0,2984.619,693.238,0.0,0.0,0.0,8.360277,5.0234637,0.0,0.0,0.0,2.6640308,2.2769928,0.0,0.0,0.0
33682,1158.909,736.8846,3980.7195,46.0,36.0,137.678,3.6231053,2.8908422,3.0,3980.7195,736.8846,2313.2402,4960.106,3238.0146,3,38,5,0,0,3,31,4,0,0,30.831,92.218,14.629,0.0,0.0,10.277,2.9747741,3.65725,0.0,0.0,10.277,2.2013226,2.695,0.0,0.0
1365,944.2241,477.31226,2199.6328,534.0,269.0,1627.135,4.583479,3.0093381,4.0,1066.0586,2199.6328,673.5999,2270.6855,477.31226,230,49,60,0,195,143,42,47,0,123,893.19,191.742,158.792,0.0,383.411,6.2460837,4.5652857,3.3785532,0.0,3.1171627,3.5946155,4.092643,2.450468,0.0,2.1725366
31484,945.18567,120.85017,1710.9733,7054.0,597.0,12816.243,14.052898,2.4995558,3.0,1710.9733,1588.7805,120.85017,2752.639,958.8096,383,700,5971,0,0,230,263,419,0,0,1062.114,2225.593,9528.536,0.0,0.0,4.617887,8.462331,22.741137,0.0,0.0,3.0125349,2.7408328,2.0665226,0.0,0.0
22079,924.46545,319.6835,1719.7445,3619.0,548.0,7938.568,10.486879,2.6788204,2.0,1719.7445,1540.2524,319.6835,2861.939,1046.5433,992,0,2627,0,0,327,0,430,0,0,2954.423,0.0,4984.145,0.0,0.0,9.034933,0.0,11.591035,0.0,0.0,3.3135872,0.0,2.1961024,0.0,0.0
2638,3622.9824,3590.0945,5979.9424,627.0,216.0,1340.02,6.1468806,2.5711238,2.0,5979.9424,3590.0945,4882.2305,7430.5176,5631.1855,3,624,0,0,0,3,215,0,0,0,11.528,1328.492,0.0,0.0,0.0,3.8426666,6.1790323,0.0,0.0,0.0,3.8426666,2.5533814,0.0,0.0,0.0
3177,1277.114,168.49472,1878.3197,1620.0,435.0,4866.68,7.9391193,3.5160654,3.0,1878.3197,1459.9656,168.49472,2856.9753,1093.2279,765,214,641,0,0,297,133,183,0,0,2311.993,667.731,1886.956,0.0,0.0,7.784488,5.020534,10.311235,0.0,0.0,3.6540473,3.4644587,3.329634,0.0,0.0
49667,1890.3633,1853.6515,2405.4514,404.0,206.0,1517.572,7.091458,4.7030606,3.0,1853.6515,2405.4514,1050.908,2100.5981,1013.4677,385,12,0,7,0,197,12,0,5,0,1383.866,124.645,0.0,9.061,0.0,7.0247006,10.387083,0.0,1.8122,0.0,4.4360356,10.387083,0.0,1.5822,0.0
10990,2004.5471,1383.1506,3477.6125,32.0,26.0,60.444,2.1587143,1.8843929,3.0,2026.557,3477.6125,2046.6652,1383.1506,1549.3484,1,8,0,23,0,1,8,0,19,0,2.792,15.752,0.0,41.9,0.0,2.792,1.969,0.0,2.2052631,0.0,2.792,1.969,0.0,1.801,0.0
7984,1094.495,578.60004,2329.2766,833.0,300.0,1682.895,4.2072372,2.09551,4.0,1454.1207,2329.2766,776.9428,2001.3599,578.60004,530,13,40,0,250,204,12,34,0,150,1122.874,22.712,78.351,0.0,458.958,5.5042844,1.8926667,2.3044412,0.0,3.05972,2.2784264,1.8053334,2.1142647,0.0,1.8657067
21136,2665.8215,2662.1462,2768.239,1506.0,424.0,3609.326,8.335626,3.1227183,2.0,2662.1462,2768.239,1792.7501,2506.4895,1866.5411,1488,18,0,0,0,418,15,0,0,0,3567.429,41.897,0.0,0.0,0.0,8.534519,2.7931333,0.0,0.0,0.0,3.1627274,2.0078,0.0,0.0,0.0
26923,225.95198,225.95198,225.95198,19.0,19.0,76.729,4.038368,4.038368,1.0,3127.477,225.95198,1552.7914,4246.0566,2456.3704,0,19,0,0,0,0,19,0,0,0,0.0,76.729,0.0,0.0,0.0,0.0,4.038368,0.0,0.0,0.0,0.0,4.038368,0.0,0.0,0.0
41450,1660.52,1660.52,1660.52,1915.0,361.0,4760.366,13.186609,4.564781,1.0,1660.52,2997.4458,1514.323,1513.2765,1043.856,1915,0,0,0,0,361,0,0,0,0,4760.366,0.0,0.0,0.0,0.0,13.186609,0.0,0.0,0.0,0.0,4.564781,0.0,0.0,0.0,0.0
3900,2451.5205,884.88184,3665.1475,283.0,151.0,1171.342,6.3315783,5.011919,3.0,884.88184,3665.1475,2038.0145,746.6967,1124.922,73,181,0,0,29,57,102,0,0,26,679.632,442.32,0.0,0.0,49.39,11.923368,4.3364706,0.0,0.0,1.8996154,11.371983,2.2917254,0.0,0.0,1.7402308
9605,3725.0366,3077.777,5677.5137,2378.0,439.0,4812.956,9.903202,2.3758888,2.0,5677.5137,3077.777,4460.883,7070.8936,5256.2627,149,2229,0,0,0,121,365,0,0,0,341.17,4471.786,0.0,0.0,0.0,2.8195868,12.251469,0.0,0.0,0.0,2.372248,2.377096,0.0,0.0,0.0
39492,3993.1326,2444.176,5638.899,1556.0,469.0,4257.257,6.7898836,3.5798965,2.0,5638.899,2444.176,4069.6199,6755.1777,4983.096,720,836,0,0,0,304,323,0,0,0,2451.017,1806.24,0.0,0.0,0.0,8.062556,5.5920744,0.0,0.0,0.0,4.87373,2.3621702,0.0,0.0,0.0
13582,1387.2689,992.9395,3369.2117,369.0,214.0,862.06,3.9544036,2.5930412,3.0,1334.4661,3369.2117,1784.7051,992.9395,1036.1292,354,7,0,8,0,203,7,0,8,0,831.907,16.429,0.0,13.724,0.0,4.098064,2.347,0.0,1.7155,0.0,2.6361084,2.347,0.0,1.7155,0.0
41041,5303.563,5303.563,5303.563,714.0,315.0,1634.581,5.189146,2.7720287,1.0,5303.563,7556.573,6089.6665,3705.6626,5375.635,714,0,0,0,0,315,0,0,0,0,1634.581,0.0,0.0,0.0,0.0,5.189146,0.0,0.0,0.0,0.0,2.7720287,0.0,0.0,0.0,0.0
57955,2496.8123,2496.8123,2496.8123,3.0,3.0,5.833,1.9443333,1.9443333,1.0,1778.0717,2496.8123,1096.8907,1989.7279,960.33246,0,3,0,0,0,0,3,0,0,0,0.0,5.833,0.0,0.0,0.0,0.0,1.9443333,0.0,0.0,0.0,0.0,1.9443333,0.0,0.0,0.0
48500,2818.294,725.07513,3024.8616,1537.0,466.0,3796.895,7.578633,3.1333554,2.0,3024.8616,725.07513,1647.6573,4291.318,2472.7449,1482,55,0,0,0,456,45,0,0,0,3675.3699,121.525,0.0,0.0,0.0,8.060022,2.7005556,0.0,0.0,0.0,3.2223794,2.2312443,0.0,0.0,0.0
48392,1905.855,1045.4718,2331.565,4405.0,609.0,11006.623,17.781298,3.4472487,3.0,1900.2683,2331.565,1009.7115,2181.2986,1045.4718,4393,11,0,0,1,608,10,0,0,1,10989.524,12.914,0.0,0.0,4.185,18.074875,1.2914,0.0,0.0,4.185,3.4825082,1.2297,0.0,0.0,4.185
45956,2343.3967,340.85226,2923.596,9045.0,849.0,24285.834,23.019749,3.360727,2.0,2923.596,340.85226,1286.8354,3973.5125,2205.7375,8402,643,0,0,0,818,237,0,0,0,22562.242,1723.592,0.0,0.0,0.0,27.582203,7.27254,0.0,0.0,0.0,3.484439,2.9337385,0.0,0.0,0.0
42090,1654.7351,466.74667,1788.8628,965.0,251.0,2201.833,7.977656,2.9415398,2.0,1788.8628,1876.7439,466.74667,2468.056,899.69934,927,0,38,0,0,248,0,28,0,0,2115.244,0.0,86.589,0.0,0.0,8.52921,0.0,3.0924642,0.0,0.0,2.9960282,0.0,2.4589286,0.0,0.0
23164,1780.2502,292.54684,3149.986,833.0,363.0,2725.546,6.251252,4.066821,2.0,3149.986,292.54684,1601.1615,4293.349,2496.529,423,410,0,0,0,227,209,0,0,0,1697.667,1027.879,0.0,0.0,0.0,7.478709,4.9180813,0.0,0.0,0.0,5.199727,2.8363445,0.0,0.0,0.0
1255,1554.986,1554.986,1554.986,10.0,10.0,15.4,1.54,1.54,1.0,2857.4807,879.60864,1554.986,4160.092,2341.5073,0,0,10,0,0,0,0,10,0,0,0.0,0.0,15.4,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,1.54,0.0,0.0
7447,1457.0237,754.0828,3557.3103,274.0,152.0,621.834,3.3431935,2.2820807,3.0,1132.7015,3557.3103,1940.6158,754.0828,1087.6602,165,40,0,69,0,101,33,0,52,0,418.318,70.291,0.0,133.225,0.0,4.1417623,2.1300304,0.0,2.562019,0.0,2.6071484,1.8695455,0.0,1.9125,0.0
39068,2446.9187,1337.3976,3845.9324,2335.0,493.0,5110.279,8.69095,2.8049626,4.0,2274.0896,3845.9324,2424.1292,1337.3976,1890.4374,2190,103,11,31,0,476,78,10,24,0,4789.712,221.778,32.242,66.547,0.0,10.06242,2.8433077,3.2242,2.7727916,0.0,2.8904853,2.3632052,3.1042,2.4197917,0.0
33305,2809.5176,1822.7262,2877.9104,3068.0,580.0,7773.471,11.21713,3.6095974,3.0,2877.9104,2604.7107,1822.7262,2817.319,2042.8596,2877,179,12,0,0,551,131,11,0,0,7340.292,387.826,45.353,0.0,0.0,13.321764,2.9605038,4.123,0.0,0.0,3.902303,2.3625114,3.7993636,0.0,0.0
2906,2551.9211,1613.3671,3666.713,3786.0,673.0,12236.183,12.067242,4.416863,4.0,1613.3671,3666.713,2629.863,3081.809,2235.4082,1519,2082,180,0,5,493,409,107,0,5,4791.375,7015.125,424.337,0.0,5.346,9.718813,17.151896,3.9657664,0.0,1.0692,4.643767,4.684824,2.5035794,0.0,1.0692
22473,1078.2332,821.87396,2875.8357,6245.0,611.0,13382.573,20.12417,2.603591,2.0,2875.8357,821.87396,1543.1282,4163.063,2343.9858,110,6135,0,0,0,83,582,0,0,0,446.095,12936.478,0.0,0.0,0.0,5.3746386,22.227625,0.0,0.0,0.0,4.1764336,2.3792853,0.0,0.0,0.0
30806,1971.8416,1839.8866,3363.0876,1091.0,458.0,4018.474,8.004929,4.7885776,3.0,1839.8866,3363.0876,1893.0131,1316.6853,1359.7035,1024,53,14,0,0,445,43,14,0,0,3886.245,111.293,20.936,0.0,0.0,8.733135,2.5882094,1.4954286,0.0,0.0,5.1523414,2.0962327,1.4954286,0.0,0.0
27361,3552.399,3085.4639,7272.9272,243.0,145.0,524.614,3.198866,2.2042255,4.0,5965.251,3085.4639,4602.7754,7272.9272,5455.0884,4,219,7,13,0,4,140,7,13,0,8.78,481.303,10.537,23.994,0.0,2.195,3.4378786,1.5052857,1.8456923,0.0,2.195,2.2727287,1.5052857,1.8456923,0.0
17199,2085.089,1806.8928,2224.1873,129.0,96.0,349.537,3.5306768,2.9297676,2.0,1806.8928,4758.325,3131.442,536.9556,2224.1873,41,0,0,0,88,33,0,0,0,66,187.204,0.0,0.0,0.0,162.333,5.6728487,0.0,0.0,0.0,2.459591,4.8045154,0.0,0.0,0.0,1.992394
46173,1722.6132,1425.2734,2920.8926,42.0,39.0,130.756,3.2689,3.2583,3.0,1601.8932,2920.8926,1425.2734,1547.1985,957.8677,27,5,10,0,0,25,5,10,0,0,105.025,9.994,15.737,0.0,0.0,4.201,1.9988,1.5737,0.0,0.0,4.18404,1.9988,1.5737,0.0,0.0
20724,761.7504,416.12994,1438.72,231.0,166.0,566.915,2.9526823,2.5367603,4.0,936.0517,2880.0405,1256.1335,1438.72,416.12994,60,0,41,10,120,55,0,34,9,94,204.946,0.0,65.127,15.534,281.308,3.726291,0.0,1.9155,1.726,2.9926383,3.4876363,0.0,1.6072353,1.6727778,2.39933
21606,2665.5461,1792.816,3901.7134,3754.0,613.0,8600.595,10.251007,2.976018,4.0,2083.6494,3901.7134,2416.285,1069.0609,1792.816,2940,784,18,0,12,543,267,18,0,11,6972.845,1572.009,34.399,0.0,21.342,12.841335,5.8876743,1.9110556,0.0,1.9401819,3.3278804,2.3821423,1.9110556,0.0,1.7644546
4110,2633.5732,1722.6416,2788.3752,2275.0,294.0,7078.268,21.066275,6.0544615,3.0,2788.3752,1722.6416,1982.525,4276.9976,2530.8943,2211,55,9,0,0,285,42,9,0,0,6891.646,169.106,17.516,0.0,0.0,24.181213,4.0263333,1.9462222,0.0,0.0,6.7375298,2.2996905,1.9462222,0.0,0.0
55814,2250.1643,2159.757,2822.7437,93.0,63.0,289.748,4.390121,3.055212,2.0,2159.757,2822.7437,1563.5138,2012.753,1416.1332,81,12,0,0,0,57,9,0,0,0,257.789,31.959,0.0,0.0,0.0,4.522614,3.551,0.0,0.0,0.0,3.168316,2.338889,0.0,0.0,0.0
22398,312.78162,312.78162,312.78162,14.0,12.0,39.251,3.2709167,2.7815833,1.0,2945.9238,312.78162,1318.6183,4007.4653,2235.461,0,14,0,0,0,0,12,0,0,0,0.0,39.251,0.0,0.0,0.0,0.0,3.2709167,0.0,0.0,0.0,0.0,2.7815833,0.0,0.0,0.0
12372,458.18677,384.8503,1345.209,5481.0,523.0,9497.958,17.269014,2.4470363,2.0,1345.209,2002.1776,384.8503,2341.5193,544.41095,46,0,5435,0,0,42,0,508,0,0,128.575,0.0,9369.383,0.0,0.0,3.0613096,0.0,18.443666,0.0,0.0,2.9569523,0.0,2.404878,0.0,0.0
26528,1398.1511,734.5899,2010.8014,189.0,97.0,440.269,3.261252,2.6194,4.0,2010.8014,1940.736,734.5899,2515.8474,1117.247,36,42,68,0,43,31,31,40,0,33,147.168,99.018,113.132,0.0,80.951,4.747355,3.194129,2.8283,0.0,2.4530606,4.5160966,2.3300645,1.8882,0.0,1.9957576
17834,3158.096,1552.9426,5029.6284,119.0,57.0,196.929,3.176274,1.8291774,4.0,3615.2336,1552.9426,2505.0437,5029.6284,3227.6167,0,3,4,3,109,0,3,4,2,53,0.0,5.827,5.921,4.769,180.412,0.0,1.9423333,1.48025,2.3845,3.404,0.0,1.9423333,1.48025,1.6375,1.8563396
12089,2891.9187,701.149,2935.0703,4484.0,664.0,10466.135,15.551463,3.5704904,2.0,2935.0703,701.149,1543.976,4190.689,2372.54,4471,13,0,0,0,660,13,0,0,0,10377.224,88.911,0.0,0.0,0.0,15.723066,6.839308,0.0,0.0,0.0,3.5061045,6.839308,0.0,0.0,0.0
34994,4143.9507,3175.3545,5836.8887,6915.0,694.0,15524.987,16.376568,3.2349768,2.0,5836.8887,3175.3545,4591.7734,7216.2896,5399.4727,931,5984,0,0,0,345,603,0,0,0,2591.135,12933.852,0.0,0.0,0.0,7.510536,21.449175,0.0,0.0,0.0,4.1649218,2.7029188,0.0,0.0,0.0
